2023-11-28 18:50:50,446 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:50:50,467 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:50:54,676 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:50:54,676 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:51:17,218 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:51:17,219 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:51:17,219 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:51:20,648 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:51:23,447 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:51:23,447 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:51:33,141 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:51:33,142 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:51:33,142 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:51:34,518 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:51:34,520 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:51:34,520 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:51:34,749 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:51:38,621 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:51:38,621 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:52:03,517 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:52:03,518 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:52:03,518 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:52:04,278 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:52:04,280 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:52:04,280 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:52:04,584 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:52:04,586 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:52:04,586 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
2023-11-28 18:52:04,819 INFO    MainThread:11896 [wandb_init.py:_resume_backend():440] resuming backend
2023-11-28 18:52:08,824 INFO    MainThread:11896 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-28 18:52:08,824 INFO    MainThread:11896 [wandb_init.py:_pause_backend():435] pausing backend
